,entid,ENTTYPE,INDUSTRYPHY,ent_name,region_id,rc_cf,rc_le,rc_op,rc_ot,follow,level
2204,1093711216,8,5,fMandy,79,0.000106708,0.000360145,0.0001828,0.002765046,0,SSS
2205,1094067837,70,2,mManny,75,0.008855984,0.004251853,0.005275989,0.08220119,0,SSS
2206,1094081770,0,2,mManuel,69,0.000116125,0.000585765,0.000131341,0.003613193,1,SSS
2207,1094121304,23,9,fManuela,6,0.000245273,0.000746326,0.000274468,0.010470746,0,A
2208,1094485325,21,11,fMara,8,0.000286484,0.000929304,0.000324337,0.006299062,0,C
2209,1094561478,3,5,mMarc,23,0.000176317,0.00052385,0.00025244,0.002820092,1,SSS
2210,1094770755,45,11,mMarcel,94,0.000118196,0.001132758,0.00020118,0.004748507,1,C
2211,1094959028,7,0,fMarcela,16,0.000338714,0.000852009,0.000202784,0.002626918,0,SSS
2212,1096448547,63,11,fMarcella,13,0.000154498,0.003614931,0.000925262,0.003285511,1,C
2213,1097494508,64,2,fMarcelle,12,0.000401494,0.004798404,0.000834933,0.010236478,0,SSS
2214,1098183164,61,9,fMarci,27,0.000357093,0.000797084,0.00065055,0.013480787,0,C
2215,1098623161,20,12,fMarcia,83,0.000773216,0.001824497,0.000388016,0.017105276,1,SSS
2216,1098834643,10,14,fMarcie,64,0.004082767,0.004340565,0.006474795,0.117842309,0,SSS
2217,1099008425,67,5,mMarco,47,0.000196667,0.000834402,0.000293401,0.004051168,0,SSS
2218,1099163323,14,5,mMarcos,25,6.46E-05,0.000445067,0.000204882,0.003655171,1,SSS
2219,1099352182,53,4,mMarcus,21,0.00022506,0.000584832,0.000179695,0.003650147,0,SSS
2220,1099439666,48,5,fMarcy,58,0.000125413,0.006113007,0.00088199,0.003827275,0,SSS
2221,1099449024,44,2,fMargaret,2,0.000175585,0.000251595,0.000364863,0.005780865,1,SSS
2222,1099542363,36,14,fMargarita,73,0.000274499,0.001288257,0.002871049,0.006636039,0,SSS
2223,1099613365,53,2,fMargaux,17,0.067396261,0.000325742,0.001166614,0.021804374,1,SSS
2224,1099944224,7,11,fMarge,35,0.031971056,0.000291448,0.001010606,0.014886077,1,C
2225,1100313882,26,0,fMargie,44,0.001013744,0.000921425,0.001919908,0.011463428,0,SSS
2226,1101709480,37,11,fMargo,44,0.000135818,0.001330156,0.00032236,0.003500703,1,SSS
2227,1101790053,51,5,fMargot,38,0.000161936,0.005728689,0.000766912,0.004667079,1,SSS
2228,1102477863,18,5,fMargret,19,0.000786583,0.001073954,0.000355733,0.002573819,1,SSS
2229,1102521656,50,12,fMaria,77,0.002010953,0.005782188,0.002755942,0.043443285,0,SSS
2230,1102637895,37,2,fMariah,25,0.000197085,0.007613194,0.00045721,0.007126198,0,SSS
2231,1102913507,29,11,fMariam,84,0.000133769,0.00031577,0.000168262,0.002275397,1,C
2232,1103333772,68,5,fMarian,66,0.021956069,0.000371254,0.000959691,0.009675778,1,SSS
2233,1103538353,13,5,fMariana,30,0.001171044,0.000308957,0.000221167,0.006048126,0,SSS
2234,1104063098,64,5,fMarianna,58,0.00142887,0.001865424,0.000321693,0.067916006,0,SSS
2235,1104563783,39,2,fMarianne,29,0.000279101,0.000847869,0.00017764,0.009447961,1,SSS
2236,1106099910,69,5,fMaribel,56,0.000189025,0.000266949,0.000193387,0.009043828,1,SSS
2237,1106278934,75,11,fMarie,8,0.000116854,0.003926712,0.000396074,0.005663423,1,SSS
2238,1107265345,70,17,fMariela,10,0.000290828,0.000746218,0.000295169,0.016539212,1,C
2239,1107666652,68,11,fMariella,27,0.00016737,0.000431338,0.000326223,0.008691771,1,C
2240,1108246963,45,2,mMarik,43,0.000246715,0.002701616,0.000293132,0.008235071,0,SSS
2241,1108928915,68,5,fMarilyn,45,0.000253948,0.004750176,0.000335712,0.006758532,1,SSS
2242,1110061441,69,5,fMarina,85,0.00017964,0.003561025,0.000245738,0.00465981,0,SSS
2243,1111359214,68,0,mMario,2,0.001914321,0.001150018,0.000923667,0.007431046,0,SSS
2244,1111922976,6,11,mMarion,84,0.00031827,0.006556022,0.001169166,0.039586239,0,C
2245,1112345528,20,17,fMarion,36,0.000770073,0.000478251,0.000188518,0.008245555,1,SSS
2246,1112373491,33,9,fMarisa,7,0.000145666,0.002700593,0.000585318,0.009592319,0,C
2247,1113017293,55,11,fMarisol,57,0.000159432,0.004141947,0.001066818,0.003555725,1,C
2248,1113254267,58,5,fMarissa,30,0.000233306,0.006760612,0.000348997,0.016852617,0,SSS
2249,1113540454,47,11,fMaritza,23,0.000151197,0.002460243,0.000718896,0.009117309,0,C
2250,1113996915,39,7,fMarjorie,10,8.52E-05,0.000463362,0.000147792,0.001378418,0,SSS
2251,1114814959,61,4,mMark,34,0.000539019,0.003212731,0.000404896,0.005225977,0,SSS
2252,1115273959,54,11,fMarla,61,0.000251377,0.001656147,0.000662309,0.008320527,0,C
2253,1115830165,25,6,fMarlee,45,0.000121636,0.000752215,0.000522756,0.003039211,0,SSS
2254,1115890420,32,5,fMarlena,24,0.000120308,0.001225661,0.000334614,0.003162514,0,SSS
2255,1116097177,12,19,fMarlene,56,0.0003041,0.001253559,0.000565145,0.01323951,0,SSS
2256,1116158928,6,11,mMarley,94,0.003808732,0.001007917,0.000455038,0.022336699,0,SSS
2257,1116572001,75,5,fMarley,2,0.000130175,0.000557026,0.000190151,0.005923231,0,SSS
2258,1116990859,73,5,mMarlon,71,0.001232292,0.001312027,0.000402751,0.007694396,0,SSS
2259,1117061229,3,5,fMarnie,35,0.001603211,0.004118142,0.000212867,0.006595764,1,SSS
2260,1117250524,47,5,mMarquis,90,0.000232264,0.002231203,0.000311845,0.004793798,1,SSS
2261,1117392881,71,10,fMarsha,27,0.000121115,0.000927039,0.000229313,0.00307501,1,SSS
2262,1117724341,49,11,mMarshall,30,0.00010303,0.001054965,0.000242139,0.001904021,1,SSS
2263,1118845943,59,11,fMartha,54,0.000272834,0.001438111,0.000356664,0.005201974,0,C
2264,1120440764,38,5,mMartin,94,0.000112056,0.000828992,0.000226808,0.002047462,1,SSS
2265,1120730686,48,6,fMartina,90,9.14E-05,0.002465203,0.000177524,0.005380797,1,SSS
2266,1120826323,72,5,mMarty,13,0.000355602,0.001306063,0.001344547,0.011158166,0,SSS
2267,1120871194,31,5,mMartyn,25,0.000220016,0.005627059,0.0016145,0.020455575,1,SSS
2268,1121113591,19,2,mMarvin,77,0.000217688,0.003549625,0.001059727,0.004829866,1,SSS
2269,1121546990,2,11,fMary,7,0.000283738,0.001328412,0.000745233,0.011441648,1,C
2270,1121810685,12,5,fMaryam,44,0.000213968,0.000772352,0.000459376,0.004647983,0,SSS
2271,1122027783,46,2,fMaryann,4,0.000237072,0.000951667,0.000215602,0.005178937,0,SSS
2272,1122610227,43,5,fMarybeth,95,0.00149502,0.004585379,0.000598232,0.008617154,0,SSS
2273,1122732191,16,9,fMasie,84,0.000164322,0.000379947,9.98E-05,0.003649226,1,C
2274,1122802283,44,5,mMason,62,8.82E-05,0.001842484,0.00015969,0.003756302,0,SSS
2275,1123335846,18,5,mMassimo,34,8.41E-05,0.000402027,0.000282191,0.003067382,1,SSS
2276,1123914320,26,11,mMat,16,8.08E-05,0.000375831,0.000107884,0.001752994,0,C
2277,1124643599,60,11,mMateo,26,0.000110414,0.000312378,0.000129491,0.002525558,1,C
2278,1124798113,69,12,mMathew,7,0.000215483,0.003526717,0.000442766,0.013281031,1,SSS
2279,1125645860,11,5,fMatilda,27,0.011758861,0.000540734,0.0007774,0.013226146,0,SSS
2280,1126050497,9,11,mMatt,82,0.00018868,0.000807173,0.000107066,0.008492785,1,C
2281,1126254280,58,12,mMatthew,19,0.000122252,0.00112058,0.00043607,0.008080493,1,SSS
2282,1126714936,54,19,mMatthias,69,0.000131327,0.000504115,9.40E-05,0.002097899,0,SSS
2283,1126948899,20,11,fMaude,10,0.000255441,0.000925264,0.000436366,0.011946139,0,C
2284,1127099895,16,11,fMaura,29,0.000114886,0.001201814,0.000169123,0.009216432,1,SSS
2285,1127446955,71,11,fMaureen,94,0.000146183,0.003519169,0.000841487,0.003274751,0,C
2286,1127460342,12,5,mMaurice,93,0.000343182,0.001659303,0.000585779,0.006827832,1,SSS
2287,1127568345,41,11,mMauricio,55,0.000244191,0.000744232,0.000230359,0.003854026,1,SSS
2288,1128120344,50,14,mMaverick,9,0.000409494,0.000424614,0.000235188,0.007276463,1,SSS
2289,1128416928,32,11,fMavis,10,0.00072278,0.000221577,0.00018663,0.003829657,1,SS
2290,1130731440,8,14,mMax,90,0.000142648,0.000756829,0.00039859,0.009976742,0,SSS
2291,1131393327,20,11,mMaxim,47,0.003906655,0.001719762,0.000264816,0.008870695,0,C
2292,1131533469,5,5,mMaximilian,89,0.000236425,0.001720993,0.001422168,0.009497281,1,SSS
2293,1132229515,49,10,mMaximus,31,0.00011066,0.000798071,0.000173043,0.005720139,1,C
2294,1132496715,20,11,fMaxine,53,9.59E-05,0.001140514,0.000108112,0.003872129,0,SSS
2295,1132585533,11,11,mMaxwell,41,0.000257662,0.000658353,0.000133486,0.011817371,0,C
2296,1132590901,63,11,fMay,47,0.000499259,0.007053847,0.001715369,0.013614662,0,SSS
2297,1132696228,20,5,fMaya,41,0.00109394,0.000237525,0.001123024,0.016231218,0,SSS
2298,1133148535,54,5,fMazie,35,0.000122763,0.000939096,0.000162314,0.001649675,0,C
2299,1133276695,75,5,fMckayla,10,0.000483783,0.001144486,0.000217653,0.016799904,1,SSS
2300,1133313391,3,9,fMckenna,88,0.000211572,0.000708249,0.000129877,0.004360767,1,C
2301,1133325497,50,5,fMckenzie,68,0.001587555,0.000551368,0.000213474,0.009343198,1,SSS
2302,1134080943,40,11,fMea,63,0.000448772,0.000616676,0.000422474,0.017357731,1,SSS
2303,1135053430,15,12,fMeadow,92,0.004234008,0.001403508,0.00048114,0.020009346,1,SSS
2304,1135979979,24,5,fMeagan,9,0.000220296,0.001106462,0.000435705,0.00399914,1,SSS
2305,1136391732,21,6,fMeera,41,0.002616861,0.001661161,0.0009895,0.011694441,1,SSS
2306,1136409037,51,11,fMeg,29,0.000537771,0.000426211,0.000147491,0.006335487,0,C
2307,1137301369,24,12,fMegan,9,0.00086488,0.004196585,0.000769771,0.005988369,1,SSS
2308,1137436455,61,8,fMeghan,45,0.000553913,0.006789485,0.000676439,0.008157641,1,SSS
2309,1137453563,68,14,mMehdi,13,0.000117945,0.000809659,0.000370758,0.00260262,0,SSS
2310,1139167835,33,11,mMehtab,91,0.00023813,0.003601094,0.00090594,0.005206988,0,SSS
2311,1139378624,3,11,fMei,6,0.000137413,0.000460201,0.000215804,0.010017307,1,C
2312,1140424250,70,5,mMekhi,35,0.000146182,0.002469176,0.000319847,0.006058231,0,SSS
2313,1140496964,23,4,mMel,98,0.000110963,0.0007941,0.000414306,0.00267691,1,SSS
2314,1141344782,71,11,fMel,90,0.000633283,0.000307647,0.000303916,0.010892895,0,C
2315,1142430152,44,0,fMelanie,99,0.000440083,0.002147278,0.000104304,0.005053991,1,SSS
2316,1143679775,0,5,fMelina,30,0.000123654,0.001155282,0.000390115,0.003783276,0,SSS
2317,1143844457,5,5,fMelinda,57,0.000101785,0.00045709,0.000276199,0.004117602,0,SSS
2318,1145441671,49,9,fMelissa,92,0.000162893,0.000549214,0.000126567,0.004593336,1,SSS
2319,1145444164,67,15,fMelody,20,0.000122415,0.000602625,0.000497803,0.003138915,1,SSS
2320,1146085123,39,1,mMelvin,20,0.000878495,0.003984018,0.000925268,0.043704331,0,SSS
2321,1146590273,44,16,fMercedes,43,0.001252447,0.001662086,0.000306838,0.007973218,1,SSS
2322,1146862499,43,5,fMercy,16,0.000946313,0.000562652,0.000516752,0.010800108,1,SSS
2323,1146870815,33,4,fMeredith,92,0.000300802,0.00150787,0.000285606,0.008361107,0,SSS
2324,1148422298,48,12,mMerick,65,0.000225574,0.003624458,0.001059771,0.004706829,1,SSS
2325,1148655456,41,11,fMerida,44,8.00E-05,0.005425884,0.000544201,0.002488913,1,SSS
2326,1150076746,5,0,mMervyn,35,6.89E-05,0.000850385,0.000248407,0.003065817,1,SSS
2327,1150345085,62,11,fMeryl,18,0.00345404,0.00114935,0.00232943,0.020638211,0,C
2328,1150637501,2,11,fMia,36,0.000119457,0.000717808,0.000125543,0.001982423,1,C
2329,1151486512,53,11,mMicah,35,0.000115616,0.001219575,0.000282004,0.002676263,0,C
2330,1151638109,11,11,mMichael,47,0.000267184,0.001241814,0.000483819,0.009175849,0,C
2331,1151775635,16,4,fMichaela,35,0.000184023,0.000379859,0.00034131,0.003499873,1,SSS
2332,1152033604,31,11,mMicheal,0,0.000166322,0.0002538,0.000126191,0.008717274,1,SSS
2333,1152140024,32,14,fMichele,81,6.67E-05,0.0007079,0.000161322,0.003205966,0,SSS
2334,1152189149,22,17,fMichelle,57,9.76E-05,0.000899062,0.0001429,0.00128864,1,SSS
2335,1152308541,33,11,mMick,95,0.000492938,0.000259845,0.000173291,0.00633942,1,C
2336,1154166661,31,14,mMickey,10,0.00013107,0.00074307,0.000552291,0.003347503,0,SSS
2337,1154191793,47,11,mMiguel,71,0.001359635,0.003876722,0.000820665,0.111194335,0,C
2338,1154317216,1,5,fMika,99,0.000121958,0.000644614,0.000175661,0.003361353,0,SSS
2339,1154333376,1,2,fMikaela,6,0.000150937,0.007931913,0.000963533,0.004347466,0,SSS
2340,1155247007,43,5,fMikayla,52,0.000196906,0.002148325,0.000419639,0.002042774,1,SSS
2341,1156237838,9,11,mMike,45,0.000292233,0.006417357,0.000449373,0.009039099,0,C
2342,1156310581,20,11,mMikey,10,0.000295492,0.003563443,0.001755983,0.013353453,0,SSS
2343,1156654650,54,5,fMikhaela,80,0.000174191,0.000579059,0.000104654,0.003905701,0,SSS
2344,1156891859,52,5,fMila,80,0.001564152,0.00790408,0.001576272,0.162255004,1,SSS
2345,1157707647,30,0,mMilan,38,0.000156369,0.000809976,0.000328982,0.003606534,0,SSS
2346,1160048160,61,2,fMildred,42,0.00012785,0.000711363,0.000195188,0.004929059,0,SSS
2347,1161049216,43,0,fMilena,56,0.000520714,0.000571937,0.000561039,0.008131177,0,SSS
2348,1161132456,62,12,mMiles,52,0.000159891,0.002039863,0.000184486,0.002844973,1,SSS
2349,1161909681,61,0,fMiley,20,8.77E-05,0.000579241,0.000433485,0.003693173,0,SSS
2350,1162074182,29,11,mMiller,13,0.000520137,0.000412991,0.000116281,0.004821028,1,SSS
2351,1162466728,2,5,fMillicent,7,0.000105967,0.000926304,0.000427688,0.00396386,0,SSS
2352,1163513573,37,5,fMillie,69,0.001811219,0.001108585,0.000602623,0.00621112,1,SSS
2353,1164815813,42,11,fMilly,87,6.66E-05,0.002338797,0.000124382,0.001803707,0,SSS
2354,1165024499,46,5,mMilo,6,7.29E-05,0.000867407,0.000189752,0.002094658,0,SSS
2355,1165153101,31,0,mMilton,62,9.30E-05,0.001595441,0.000131038,0.003833248,1,SSS
2356,1165193070,14,0,fMimi,84,0.00054664,0.000714346,0.000143745,0.010800745,1,SSS
2357,1165347942,69,12,fMina,75,0.000135682,0.000656903,0.000107503,0.004720313,1,SSS
2358,1165890393,56,5,fMindy,84,0.000150086,0.000236002,0.000107799,0.003559704,0,SSS
2359,1166245661,33,5,fMinerva,2,0.001480343,0.004035301,0.000587923,0.004429838,1,SSS
2360,1166334829,26,10,fMinnie,14,0.000163093,0.00117298,0.000169363,0.002768937,1,SSS
2361,1166850734,13,17,fMira,56,0.000766093,0.000402175,0.001185404,0.012173635,0,SSS
2362,1167618823,2,5,fMirabel,84,0.004239779,0.000527878,0.001622648,0.041401029,1,SSS
2363,1167847192,46,5,fMirabelle,97,0.000123754,0.000308909,0.000223035,0.00194121,0,SSS
2364,1168489817,7,12,fMiracle,32,0.000232458,0.00085537,0.000432674,0.004016694,1,SSS
2365,1169937673,75,12,fMiranda,6,0.00020975,0.001243663,0.000307802,0.003841706,0,SSS
2366,1170821300,4,5,fMiriam,4,9.84E-05,0.00124053,0.000281068,0.003672148,1,SSS
2367,1170823739,51,4,fMirielle,76,0.000148846,0.001078153,0.000117712,0.002706186,0,SSS
2368,1170924643,3,7,mMisha,99,0.000953737,0.000637334,0.001509604,0.029283516,0,SSS
2369,1171087251,5,9,fMissie,0,0.000103614,0.001042726,0.000265012,0.002314206,0,C
2370,1171110656,13,8,fMisty,70,0.000390757,0.001785459,0.001113169,0.013227199,1,SSS
2371,1171511095,45,5,mMitch,75,0.00012898,0.000496799,0.000232347,0.005635696,0,SSS
2372,1173829576,53,16,mMitchell,93,0.000117101,0.00020262,0.000213401,0.00278262,0,SSS
2373,1174164290,46,11,mMitt,61,0.000142762,0.000353939,0.000583003,0.004215031,0,C
2374,1175543025,69,2,fMitzi,60,0.000129782,0.004767149,0.000513496,0.003653493,0,SSS
2375,1177478151,69,10,mMoe,81,0.00031717,0.000373431,0.000407591,0.007409935,0,SSS
2376,1178264308,74,9,mMohamed,22,0.000127732,0.000599075,0.000248032,0.00558726,0,C
2377,1178474751,56,1,mMohammad,48,8.01E-05,0.00523509,0.000412428,0.002214215,0,SSS
2378,1178669067,26,5,mMohammed,3,9.26E-05,0.000494787,0.000130897,0.00407722,1,SSS
2379,1179072556,45,9,fMoira,87,0.000181907,0.001067395,0.000277599,0.005944963,1,C
2380,1180955020,24,11,mMoises,53,0.000216906,0.000933445,0.000505996,0.009724014,0,SSS
2381,1182074969,11,2,fMollie,75,0.000219272,0.000626797,0.000111743,0.002867961,1,SSS
2382,1183090320,45,5,fMolly,12,0.020774137,0.000379921,0.000816894,0.01437756,1,SSS
2383,1184047865,35,12,fMona,48,0.000587086,0.001360312,0.002035521,0.013715021,1,SSS
2384,1184704539,61,14,fMonica,5,0.000137138,0.002356928,0.000987754,0.004341711,0,SSS
2385,1184747299,28,11,fMonika,36,9.03E-05,0.002417848,0.000449806,0.003166814,0,SSS
2386,1186648690,44,5,fMonique,52,0.00017926,0.001054777,0.000541098,0.004999637,1,SSS
2387,1187165635,41,5,fMontana,76,0.00054328,0.000369616,0.000307331,0.008108561,1,C
2388,1187619116,13,11,mMonte,59,0.000628292,0.003593571,0.000467899,0.004717343,1,C
2389,1187991990,7,8,fMontserrat,14,0.000274036,0.000570445,0.000220833,0.009329809,0,SSS
2390,1188274904,14,0,mMonty,48,0.000268971,0.001837621,0.001303608,0.008566864,0,SSS
2391,1188494948,47,0,mMordecai,56,0.000733758,0.000657861,0.00096737,0.011986601,0,SSS
2392,1189266752,56,5,mMorgan,12,0.000402698,0.001030151,0.000232771,0.002073161,1,SSS
2393,1190925362,6,11,fMorgan,65,0.000316325,0.003214911,0.000906647,0.00940645,1,C
2394,1191515307,35,2,fMorgana,13,0.005055437,0.000538362,0.001408359,0.048500191,0,SSS
2395,1191979225,27,2,mMorris,34,0.000228406,0.000741124,0.000384261,0.004383759,1,SSS
2396,1192795944,20,7,mMoses,99,0.000193278,0.003066827,0.000654813,0.005142946,1,SSS
2397,1193097470,39,5,fMoya,7,0.000123273,0.000363792,0.000281114,0.003670577,0,SSS
2398,1193234917,34,0,mMuhammad,31,9.70E-05,0.001078956,0.000284463,0.002127524,0,SSS
2399,1193498753,17,11,fMuriel,25,0.001247294,0.001636297,0.001666329,0.019002765,0,SSS
2400,1194652581,4,12,mMurphy,60,0.002311099,0.004444276,0.000479246,0.024274612,0,C
2401,1195466368,71,11,mMurray,44,0.000258167,0.000231195,0.000186919,0.006687194,0,SSS
2402,1195913954,0,5,fMya,52,0.000196438,0.005022727,0.000362661,0.007061463,1,SSS
2403,1197260202,36,11,fMyfanwy,92,0.000901517,0.00033691,0.00124002,0.012689431,1,C
2404,1197806222,61,2,fMyla,88,0.000199114,0.000626898,0.000411792,0.003812658,0,SSS
2405,1197884878,51,12,mMyles,29,0.000563412,0.000477038,0.000990102,0.013962752,0,SSS
2406,1198389286,17,4,fMyra,97,0.000419653,0.001002518,0.000860216,0.013848132,0,SSS
2407,1199043082,33,11,fMyrna,9,0.000429998,0.002402395,0.001182252,0.004091832,0,SSS
2408,1199729421,61,5,mMyron,70,0.000339828,0.003869203,0.001198839,0.017434102,1,SSS
2409,1199762353,37,5,fMyrtle,70,0.000606142,0.000464069,0.001039443,0.0178963,0,SS
2410,1199886035,29,2,fNadene,60,9.44E-05,0.001129755,0.000327674,0.002638387,1,SSS
2411,1199980440,9,5,fNadia,88,0.00012733,0.004067384,0.000369908,0.003596619,0,SSS
2412,1200324926,5,5,fNadine,14,0.000220557,0.000982894,0.000936014,0.007527153,1,SSS
2413,1200764150,40,2,fNaja,19,0.015463999,0.000519357,0.001086891,0.041331843,0,SSS
2414,1200765302,30,5,fNala,28,0.000480468,0.001828337,0.001682081,0.015102473,1,SSS
2415,1200765321,63,14,fNana,0,0.001070893,0.003441882,0.001149829,0.029213404,1,SSS
2416,1201794855,30,11,fNancy,75,0.000115484,0.000361245,0.00027289,0.0030318,0,C
2417,1202534863,47,2,fNanette,64,0.000444562,0.000785654,0.000369516,0.005809451,1,SSS
2418,1204085028,25,11,fNaomi,99,0.001389266,0.008910011,0.053348616,0.182003498,1,SSS
2419,1205804872,67,5,mNash,38,0.000103563,0.001427585,0.000326727,0.005057131,0,SSS
2420,1206336140,66,2,mNasir,26,0.000110552,0.000986989,0.000355396,0.002471616,0,SSS
2421,1206860874,59,0,fNatalia,33,0.000252037,0.003070565,0.000486584,0.005259804,0,SSS
2422,1206918550,34,5,fNatalie,82,0.000123213,0.00036083,0.000247773,0.004193693,0,SSS
2423,1207408781,28,2,fNatasha,16,0.000347471,0.002170047,0.000915444,0.014127689,1,SSS
2424,1207670140,30,5,mNate,25,0.000168617,0.00043202,0.000386144,0.006064313,1,SSS
2425,1207807961,19,5,mNath,61,0.00028434,0.0027057,0.001096027,0.021905091,1,SSS
2426,1208312381,30,5,mNathan,78,0.00030159,0.001769762,0.001338854,0.019671878,1,SSS
2427,1209073290,26,6,mNathanael,65,0.002797181,0.010409183,0.002231329,0.01530188,0,SSS
2428,1209470906,74,14,mNathaniel,11,0.000879697,0.000513933,0.001132541,0.021277172,0,SSS
2429,1209477019,3,0,fNaya,20,0.000324407,0.000629634,0.000231472,0.004075741,1,SSS
2430,1209811735,12,5,fNayeli,78,0.000776796,0.000349829,0.000275956,0.010646406,0,SSS
2431,1210122181,58,5,mNeal,39,0.000112538,0.001126228,0.000248101,0.002119046,1,SSS
2432,1210334306,16,10,mNed,98,0.000133012,0.00125999,0.00037519,0.002996142,0,SSS
2433,1211042091,70,2,mNehemiah,86,9.70E-05,0.004299046,0.000431989,0.002330944,1,SSS
2434,1211284469,0,2,mNeil,18,0.000115591,0.001136129,0.000281942,0.002979344,0,SSS
2435,1211758009,63,2,fNell,19,0.000363496,0.001752908,0.000544477,0.007935608,1,SSS
2436,1211762392,45,10,fNellie,14,0.000147947,0.000643556,0.00032488,0.006286555,1,SSS
2437,1211820076,40,8,fNelly,49,0.00023297,0.000524782,0.000692452,0.009379461,1,SSS
2438,1212617408,25,5,mNelson,98,0.000326207,0.000937623,0.000224529,0.002458731,0,SSS
2439,1212906635,59,5,fNena,95,0.000350064,0.001752334,0.000701564,0.008116533,0,SSS
2440,1213253226,24,6,fNerissa,39,0.000121677,0.001113592,0.000263655,0.002143587,1,SSS
2441,1214098496,10,5,mNesbit,78,0.000266293,0.006310781,0.000884403,0.008787152,0,SSS
2442,1214405108,74,2,fNessa,27,0.000271945,0.001615717,0.000724783,0.007279277,1,SSS
2443,1215158860,16,11,mNestor,59,0.000802439,0.000520206,0.001507291,0.02108968,0,C
